Max_Amplitude,RMS_Ratio,Power_Ratio,Label
2.8015198e-05,1.3216509,0.13911977,0
0.00022255236,0.42636997,0.5467994,0
0.00035011768,0.8983267,0.40896878,0
0.0001969576,1.1411058,0.051946875,0
0.00047637481,5.2129354,0.15269606,0
3.495958e-05,1.0249184,0.22208594,0
3.840568e-05,0.98473483,0.32814655,0
8.719402e-05,1.5016288,0.097595274,0
0.00011267153,2.9765732,0.11595954,0
4.884784e-05,0.76401955,0.07041231,0
4.4734013e-05,0.68508446,0.09855954,0
4.1806703e-05,1.1891772,0.11813208,0
0.00010905834,1.0526932,0.18215662,0
0.0009273529,0.605656,0.17799757,0
0.00013181393,0.299085,0.040756855,0
4.7111884e-05,1.319294,0.09675897,0
0.0001961708,0.9903203,0.046786558,0
3.3260632e-05,1.2575836,0.21258976,0
0.00031283632,0.492657,0.6264421,0
0.00019559202,2.7733505,0.16923629,0
5.5732173e-05,0.5593028,0.08854879,0
0.00029478074,0.99950325,0.124351926,0
9.449799e-05,2.1716084,0.28045523,0
0.00031785967,0.9810435,0.31678194,0
2.7577204e-05,0.73690075,0.16257735,0
3.5951703e-05,0.5985286,0.37999502,0
0.0039378405,0.245969,0.84178585,0
2.3435856e-05,1.0673177,0.1524356,0
1.4394413e-05,1.4152788,0.32883406,0
0.0001969576,1.0186149,0.14293562,0
0.00025373488,3.257846,0.28417632,0
1.9696805e-05,0.88015324,0.2370818,0
3.8192225e-05,1.0821545,0.11872482,1
0.00022568821,0.59403306,0.15984271,0
0.00017728806,1.0113568,0.0861503,0
1.8705705e-05,0.95458,0.21744934,0
0.00017780915,1.8628709,0.15428494,0
5.3540985e-05,0.87706816,0.14712374,0
1.8910023e-05,1.3172352,0.26078543,0
0.00027694702,0.9946619,0.06947772,0
3.0046096e-05,1.4355474,0.16090979,0
0.00043336154,0.29194614,0.09054433,0
0.00014398099,0.99008125,0.07456995,0
1.4606594e-05,1.262201,0.26382393,0
9.9742654e-05,0.362105,0.13638787,0
5.0718827e-05,0.88297814,0.11910829,0
0.00023446084,1.0125071,0.047371525,0
0.00026094913,0.9970985,0.05948857,0
0.00023419858,1.0043392,0.17093047,0
0.00018410683,1.066769,0.19954349,0
2.2985561e-05,0.7847369,0.32856312,0
4.1107494e-05,1.531353,0.14685845,0
3.4297642e-05,0.86757267,0.15547793,0
7.8989884e-05,1.0580914,0.2306621,0
4.6051402e-05,1.1867458,0.13954014,0
0.00023446084,0.9506186,0.058221903,0
0.00041758944,7.2363944,0.3238152,0
4.0434777e-05,0.5930599,0.11394829,0
0.0029331208,0.225819,0.39943016,0
6.2739e-05,0.98639446,0.30032742,0
3.6512673e-05,0.67384094,0.11183313,0
9.502552e-05,0.929852,0.08468147,0
4.1689993e-05,1.0575635,0.15140207,0
0.00026488304,0.922369,0.635113,0
3.0264353e-05,1.1374422,0.2778822,0
3.990894e-05,0.6027788,0.125321,0
0.0005441946,5.5722103,0.13015686,0
0.00033895436,0.2753291,0.05573262,0
5.5037213e-05,0.9669967,0.13316439,0
0.00020115376,0.937349,0.13449784,0
0.0143891815,0.06453902,0.68981516,0
0.0001405716,1.0207723,0.11821116,0
9.536079e-05,0.80764735,0.10160145,0
0.00018908978,0.9770824,0.31105334,0
2.7461505e-05,1.1861873,0.13227347,1
4.0619172e-05,1.8392413,0.19821733,0
0.00017361641,1.0252339,0.14431584,0
0.00046787263,1.137578,0.28560355,0
3.6363228e-05,0.9405624,0.15154818,0
3.9992607e-05,1.0715898,0.10952964,0
4.4829518e-05,0.68111056,0.13132092,1
0.0003125344,0.49240693,0.41986808,0
0.00011529413,0.3886362,0.2212623,0
0.0003099749,2.531088,0.29036602,0
0.00052400527,0.970406,0.15588005,0
0.00028769972,1.083719,0.16333285,0
0.00016732216,1.0040979,0.08040147,0
1.9909772e-05,1.027661,0.39548448,0
3.925355e-05,1.0863695,0.16677132,0
1.9472838e-05,0.87299955,0.27454066,0
3.9632007e-05,1.6083647,0.1360626,0
0.00015892983,1.0027541,0.07622728,0
0.0008045054,5.1050673,0.32865027,0
0.00036113264,0.85198396,0.07474794,0
2.5409372e-05,1.8454524,0.16858359,0
9.220504e-05,1.1230199,0.22183473,0
6.360573e-05,0.7066893,0.09158437,0
0.00035404635,3.0223455,1.3240591,0
3.197931e-05,0.86381716,0.12700139,0
1.8678464e-05,0.9516173,0.23330697,0
4.3686763e-05,1.0048727,0.08571876,0
6.8576686e-05,0.5115208,0.34342283,0
0.00010759023,1.0339185,0.44385168,0
3.6547557e-05,1.0487393,0.4259846,0
7.642529e-05,1.0188389,0.47003677,0
2.9790173e-05,1.0594476,0.28743502,0
5.5497214e-05,0.8760789,0.07672235,0
0.00022318364,0.966264,0.106236205,0
4.1925727e-05,2.0866947,0.10016351,0
0.0008646727,0.7185753,0.06797008,0
3.7984228e-05,0.57975584,0.23256887,0
0.00018035178,0.45915374,0.13808125,0
0.0005958557,0.86713916,0.58597594,0
5.592438e-05,1.016123,0.11761193,0
0.0005983315,0.38505578,0.17503265,0
0.031255152,0.035976917,0.35371247,0
0.00033827772,7.080237,0.28324676,0
0.0001644373,0.86316335,0.11571331,1
5.423519e-05,1.680835,0.09815929,0
5.045601e-05,0.8545544,0.12842819,0
0.23583665,0.010725376,0.5761306,0
0.00046525002,0.7794176,0.19858193,0
2.5356137e-05,0.74971765,0.20971324,0
2.2232347e-05,0.8715339,0.20479807,0
1.4250483e-05,1.0368749,0.38325903,0
4.2366017e-05,1.6366656,0.19083895,0
0.0019501686,0.9959611,0.34497848,0
0.0001969576,1.1411058,0.051946875,0
3.4054e-05,0.6956814,0.12998159,0
7.374844e-05,1.0903325,0.12462785,0
3.8496408e-05,1.3474026,0.17033872,0
4.3314136e-05,1.4725593,0.14376195,0
0.0001670599,1.0113372,0.13548683,0
0.0007776022,1.4890369,0.41529647,0
0.00017912388,1.1788064,0.118182145,1
5.1317526e-05,0.8744011,0.1282317,0
0.00049829483,0.7636921,0.24346814,0
0.00018069745,0.84594905,0.050800197,0
2.9826326e-05,0.832272,0.4868856,0
0.00036046494,5.9973183,0.18818045,0
0.00010416383,0.49002102,0.13514413,0
0.03197217,0.033848584,0.32835016,0
2.3811142e-05,1.6731505,0.30410632,0
4.549223e-05,0.80751455,0.4573421,0
0.0003362179,0.97636795,0.26492432,0
6.8182475e-05,2.7282784,0.14333229,1
2.9035069e-05,1.3297043,0.16691555,0
5.5351113e-05,1.6431755,0.14488594,0
5.4674743e-05,0.85393554,0.123920426,0
0.03821659,0.030045522,1.6130651,0
0.00049661164,4.37516,0.36603504,0
0.005040115,0.12351536,0.33495867,0
2.7575592e-05,1.0628815,0.25524247,0
0.0035087345,0.76501006,0.51482475,0
0.00022082329,1.0468825,0.2791004,0
0.00012534842,0.588802,0.1334965,0
0.00020980835,0.97892416,0.07783323,0
2.5189316e-05,0.80353785,0.23275387,0
3.1923933e-05,1.3237681,0.33010063,0
0.0003995772,3.8041391,0.15860808,0
3.0409377e-05,1.1877095,0.21521987,1
3.3086748e-05,0.93835825,0.20389794,0
2.269681e-05,0.8081661,0.30099612,0
0.000120373355,1.1735256,0.38914186,0
1.8647761e-05,0.96909136,0.2970204,0
0.00017545224,1.00562,0.12240476,0
5.057224e-05,0.6619036,0.091533884,0
3.4883233e-05,0.973729,0.11909132,0
0.00028769972,0.8956253,0.07809442,0
3.8114573e-05,1.2688619,0.10154265,1
0.00031051636,1.0717337,0.247316,0
3.0289775e-05,0.93674916,0.15663865,0
5.101727e-05,1.2009664,0.12645477,0
3.4023044e-05,0.94321954,0.15976697,0
3.394042e-05,1.0594518,0.16208772,0
6.897369e-05,1.0506417,0.06306756,0
4.668651e-05,0.6301135,0.17559013,0
3.534928e-05,1.1787426,0.14303379,0
0.005212164,2.461765,0.07510665,0
0.00077745056,8.143538,0.3592378,0
0.00095203274,0.576855,0.12710965,0
4.937236e-05,1.2018257,0.090467475,0
2.718015e-05,1.115721,0.2778087,0
4.8916576e-05,0.9104609,0.14474496,0
0.00010570354,0.57344186,0.14791724,0
0.00063628575,0.2609319,0.19479345,0
6.993673e-05,0.8438809,0.21130852,0
6.787244e-05,0.7793729,0.11851921,0
0.010820044,0.04806154,0.19109875,0
5.356036e-05,1.1827627,0.08080564,0
3.7990285e-05,0.86333793,0.09923298,0
0.00016917576,0.99305344,0.21000175,0
0.0016326968,0.19976439,0.11845955,0
0.0004559083,5.1757784,0.12119039,0
6.5931e-05,0.61741376,0.6191369,0
0.0002433777,1.0044445,0.15409748,0
5.3324387e-05,0.67617494,0.43574706,0
0.0022114508,15.027541,0.42784107,0
1.3058465e-05,0.7966178,0.29617685,0
0.0055633183,0.18995996,0.23604262,0
0.00037267208,0.8527053,0.023491198,0
3.792133e-05,1.2311982,0.15898308,0
0.001393086,13.760376,0.3757737,0
0.0005501322,0.13601623,0.38636464,0
3.0693373e-05,0.9162587,0.12290771,0
5.2423027e-05,0.5841266,0.23350483,0
4.9995986e-05,0.7362823,0.09435628,0
4.2442167e-05,0.71105695,0.114394106,0
6.4525266e-05,0.62519765,0.0816296,0
5.612293e-05,0.80740803,0.17046659,0
0.00069367886,0.6444865,0.072980486,0
0.00022172049,0.40131775,0.08304979,0
0.00014660359,0.91511995,0.10239608,1
3.4384444e-05,1.8971941,0.25337666,0
3.4408837e-05,1.4881322,0.1873821,0
0.00014450551,0.8427272,0.077314645,1
0.00038814545,0.9495186,0.09965062,0
0.0001594465,2.4241734,0.1766925,0
0.00028009416,0.9735942,0.31898466,0
3.371357e-05,1.413412,0.19964617,0
0.0009882897,0.29835588,0.04597474,0
0.00014319421,0.97756803,0.10853841,0
5.336239e-05,0.9680428,0.156866,0
4.0017017e-05,0.9423326,0.19108735,0
6.5800356e-05,0.78877974,0.16044813,0
3.818149e-05,1.0341127,0.13949756,0
0.00021584035,1.0925596,0.03247484,0
4.3661363e-05,0.7065868,0.11417181,0
5.8008423e-05,0.953883,0.09000195,0
2.0442156e-05,1.35355,0.26243874,0
0.00014712811,0.75717014,0.12657276,0
3.5811656e-05,1.2207286,0.12265631,0
0.0011146069,1.888009,0.20084935,0
0.00032100678,1.0820884,0.08732346,0
0.0011490898,0.17732494,0.1224526,0
2.9842331e-05,1.0830605,0.14082041,0
4.009517e-05,1.245351,0.1519351,1
5.908673e-05,1.329087,0.119189374,0
0.006249142,0.33401862,0.5512655,0
4.8006495e-05,0.6680216,0.13487758,0
0.000395177,2.1108148,0.2946217,0
4.8168833e-05,0.54297584,0.21762946,0
3.598395e-05,0.82894313,0.12511876,0
3.0946463e-05,1.6651803,0.18049541,0
0.0002108574,0.93253404,0.09668516,0
0.0002677228,0.49420854,1.1442134,0
5.306262e-05,0.73460686,0.38612744,0
1.7990295e-05,1.1807736,0.36312428,0
3.341459e-05,0.8714565,0.23399483,0
0.0001982689,1.0198085,0.11935137,0
5.5196404e-05,1.038822,0.18421702,0
7.460074e-05,1.339021,0.14881626,0
0.00014848112,0.6392561,0.4752895,0
0.00055913924,1.4375287,0.21530071,0
0.0016853083,15.849322,0.71715486,0
3.4697317e-05,1.0444617,0.16878088,0
0.00026803018,0.96896154,1.2478145,0
0.00029215813,1.0636294,0.09450805,0
0.00016679765,1.0087197,0.07214879,0
0.00020246506,0.93657434,0.05507454,0
0.0003102667,3.408012,0.3787232,0
4.3918117e-05,1.2651935,0.115318395,0
2.9966148e-05,0.87139404,0.1549051,0
0.0004673507,0.38733736,0.2806003,0
1.22074325e-05,1.1381463,0.25963783,1
7.054387e-05,0.9512798,0.40229443,0
0.00016784668,1.0088761,0.15351255,0
0.0002420664,0.9450415,0.15407676,0
0.0016466103,3.51634,0.08715939,0
1.7019658e-05,0.9094734,0.3667368,1
3.680327e-05,0.9248929,0.17674987,1
4.5329616e-05,0.6884957,0.12938789,0
0.00010541091,0.6781564,0.16125892,0
3.8393093e-05,0.88306785,0.15193932,0
0.00020477924,2.513423,0.36330304,0
1.8501682e-05,0.7602724,0.2680012,0
6.614425e-05,0.68760115,0.24899383,0
0.00017414094,0.9647514,0.07658196,1
0.00019249917,0.9931168,0.17241892,0
1.6456841e-05,1.1681117,0.24806726,0
0.00049361715,2.2427495,0.351124,0
9.797769e-05,0.6859944,0.122544855,0
5.868289e-05,1.3310155,0.68666947,0
3.2482258e-05,1.0142251,0.10205514,1
4.3952256e-05,0.55382043,0.25832462,0
3.0742445e-05,0.88570225,0.18831126,1
0.00056385994,0.7555903,0.18004292,0
2.3016495e-05,1.3889438,0.18171974,1
0.00014559655,0.7099994,0.28021422,0
0.00027003064,0.8140258,0.11729192,0
0.00045137297,5.6638703,0.40321156,0
3.2885117e-05,1.2273022,0.12284455,0
0.00034670832,0.9061656,0.12295715,0
0.0004123445,4.254546,0.24978958,0
3.190238e-05,0.91781694,0.13231829,0
8.2961546e-05,0.96755403,0.061210554,0
4.7382055e-05,0.98836887,0.17411487,0
0.0051794425,0.064440854,0.71644765,0
0.00051665306,1.197123,0.21412085,0
3.2741365e-05,1.2247036,0.14158998,0
0.000101330326,0.40891692,0.12912773,0
7.67715e-05,0.6443098,0.3273531,0
8.449009e-05,1.0528309,0.17638479,0
9.80639e-05,0.7066187,0.12685598,0
4.8169113e-05,0.700638,0.06414427,0
1.5354557e-05,1.059898,0.2819072,1
2.831628e-05,1.3234111,0.16686994,0
5.634639e-05,0.42675617,0.08073309,0
6.437398e-05,0.5628087,0.09189878,0
0.000263834,1.0872473,0.25854406,0
0.00016758443,0.86362046,0.0744549,1
0.0011917114,0.41285223,0.16713217,0
2.4851288e-05,1.1849927,0.23409651,0
9.871299e-05,0.41334242,0.06829377,0
4.7789053e-05,0.672098,0.11185016,0
3.3915283e-05,1.0784385,0.10898913,0
0.00030744873,3.6519518,0.0642368,0
1.8930717e-05,0.9218975,0.31224164,0
4.505398e-05,0.7555174,0.14500415,0
0.0016312599,0.2884003,0.14428668,0
7.323309e-05,2.5438707,0.15668444,0
0.00014817715,0.99358106,0.12830254,0
0.010498285,14.2693615,0.87423575,0
5.2058404e-05,1.6698484,0.13935558,1
0.0002985526,2.742781,0.55119854,0
0.00027355444,0.8755289,0.21185765,0
3.7029582e-05,1.1491606,0.1897483,0
2.258616e-05,1.2216132,0.24300782,0
0.00077748235,4.5805793,0.20990467,0
7.573662e-05,0.7075424,0.12526126,0
0.00018856526,0.8902665,0.12590681,0
0.0004946232,0.7514773,0.068997726,0
4.4927594e-05,1.1370748,0.10259412,0
7.2787225e-05,2.0511897,0.2211291,0
4.041879e-05,0.8952763,0.17834844,1
0.00026278498,1.100348,0.09020282,0
2.7352187e-05,1.2034767,0.11147983,0
0.004166532,0.17142706,1.2031436,0
3.6424313e-05,0.8650072,0.1152081,0
2.674845e-05,1.0508565,0.33606905,0
0.00012737015,0.21532679,0.20194836,0
0.00010570354,0.57344186,0.14791724,0
7.3083545e-05,1.0594141,0.21202092,0
6.1444785e-05,1.7925885,0.1472676,0
3.2482258e-05,1.2641909,0.14278238,1
0.00020744801,0.9405481,0.15589587,0
0.00013547824,0.48150316,0.15230945,0
0.00016939426,0.4051192,0.24299496,0
0.00020902157,1.0078335,0.1169843,0
1.9416464e-05,1.006027,0.4847985,0
3.95171e-05,1.1444665,0.1786721,0
0.0005418681,0.68503845,0.06468532,0
0.0033825317,0.19005395,0.55066454,0
0.0025323955,0.09163767,1.7856683,0
0.0024073808,0.19078407,0.13375561,0
2.331784e-05,1.0166205,0.15702835,0
0.000182271,0.99857384,0.08634081,0
2.3081033e-05,0.99056864,0.31132948,0
7.980823e-05,0.5200321,0.14035389,0
0.00016758443,1.1324816,0.1449836,1
0.0004274845,0.8938622,0.026943762,0
0.00014898095,1.7848924,0.08863104,0
6.125513e-05,0.725222,0.11318103,0
5.049564e-05,1.8284875,0.14554077,0
6.334347e-05,0.6403909,0.095225886,0
0.0002463134,0.75488955,0.121551275,0
1.4805393e-05,1.228092,0.3447426,0
2.4351975e-05,0.8022138,0.34057632,0
3.8963804e-05,0.88270706,0.17305493,0
0.00014398099,0.99008125,0.07456995,0
0.0040165894,0.2877655,0.21202847,0
0.0010511399,2.1197205,0.16731192,0
5.1823165e-05,1.0476977,0.17919083,0
0.00019013882,1.0058534,0.09153057,0
5.5643235e-05,1.3347771,0.12318178,0
0.0013915539,0.41564226,0.4332318,0
0.00016784668,1.0765545,0.19100685,0
2.2777052e-05,1.1162637,0.20138521,0
0.00021898774,0.44079214,0.15841594,0
3.8347996e-05,0.72571117,0.15421431,1
2.8409342e-05,1.2283869,0.1284516,0
1.9935433e-05,0.78099895,0.31236765,0
3.9503757e-05,1.4516397,0.15222585,0
0.00034697057,0.85690707,0.18477568,0
0.000345397,0.9229198,0.09729209,0
7.191733e-05,0.90997773,0.17522384,0
0.0070590735,0.16878487,0.82186216,0
1.4451593e-05,0.93334824,0.29353824,1
2.4831053e-05,1.1583276,0.24542044,0
5.4942775e-05,0.8086432,0.2081153,0
0.00012968908,2.277236,0.08605835,0
6.2973704e-05,1.2591825,0.1405116,0
5.057224e-05,0.6619036,0.091533884,0
0.0015066862,0.30594814,0.22843677,0
9.987507e-05,0.51435703,0.29007226,0
4.435503e-05,1.0151571,0.19584915,0
4.7891655e-05,0.8124666,0.10469278,0
3.9991566e-05,0.94627917,0.15470304,0
0.0011227726,5.5855784,0.07702253,0
0.0002651883,2.4840944,0.21291216,0
2.8640956e-05,0.4710653,0.2093148,0
0.00019587732,2.901576,0.08089937,0
0.00015788079,0.97749674,0.13972789,0
0.0019124032,0.69122285,0.5318351,0
1.6847094e-05,0.9029967,0.22119656,1
0.00015747534,2.9898984,0.33055276,0
0.0048943046,0.27202192,0.27376178,0
0.00014450551,1.0121765,0.15695721,0
0.0012142658,2.1080976,0.2363712,0
2.360766e-05,0.8082835,0.3507336,0
1.8945175e-05,0.7790867,0.25200623,1
9.62554e-05,0.6315625,0.3095653,0
3.3717748e-05,1.2351253,0.19408217,0
3.3410906e-05,1.431805,0.2541945,0
0.00020639897,0.9968188,0.14778166,0
8.32124e-05,2.3775935,0.14172795,0
3.925959e-05,1.2198948,0.2309228,0
2.140072e-05,1.2653439,0.16637684,0
7.037181e-05,0.54581827,0.12564483,1
0.0001371929,1.9148153,0.16640763,0
3.2479125e-05,1.1735567,0.1766876,0
4.6376073e-05,1.0274134,0.09281124,1
0.00040912628,0.9733854,1.1504743,0
5.0991526e-05,1.0835207,0.14519072,1
3.2672702e-05,0.8049377,0.20293032,0
3.9183313e-05,1.3753235,0.10671019,0
0.0001732999,0.44250092,0.18004003,0
0.00017518997,0.98441243,0.17338565,0
3.793415e-05,1.1665055,0.14361233,0
0.25833127,0.4453084,0.048131283,0
5.2642506e-05,0.85810727,0.25733203,0
0.0028098526,8.02468,0.6026315,0
3.4324974e-05,1.1852193,0.21508668,0
3.371252e-05,0.8914062,0.13366716,0
0.00020298435,1.6776202,1.2178829,0
3.919743e-05,0.7662148,0.103809774,0
4.0222345e-05,0.97595876,0.13553603,0
2.289479e-05,0.95138097,0.23573339,0
6.104426e-05,1.1794401,0.21219277,0
4.2645894e-05,1.1319652,0.10953309,0
3.0742445e-05,0.7776284,0.16530827,1
6.384992e-05,1.5204558,0.1042069,0
5.6337132e-05,0.99839455,0.08600052,0
8.945987e-05,0.5129962,0.23971528,0
3.6649064e-05,1.3067625,0.12304358,0
4.750143e-05,0.6566312,0.45713487,0
3.3566706e-05,1.2659302,0.154501,0
0.00013401509,0.9650611,0.14424188,0
6.298654e-05,0.79147637,0.14187753,0
1.4451593e-05,0.7262947,0.41585517,1
3.4660086e-05,1.8062847,0.23810844,0
0.00072068564,0.52583635,0.17433394,0
0.0004074809,4.549508,0.1585522,0
0.00019669533,1.0067091,0.21067898,0
0.00022239686,0.97257006,0.20854801,0
0.00095632614,5.261505,0.05053153,0
0.00017162715,0.38598615,0.34894934,0
0.00014139662,0.887749,0.6995095,0
0.0001505375,1.0137328,0.16413292,0
4.0045772e-05,0.82443655,0.09409441,0
0.00039335314,0.90210015,0.11390406,0
0.00015971661,0.9307306,0.13658927,0
0.0066544926,0.15957811,0.38110957,0
4.7697777e-05,1.1349486,0.12876087,0
3.9807466e-05,0.80338115,0.16905788,0
0.00034933092,1.2608212,0.17276667,0
2.9057657e-05,0.9765258,0.10811094,0
6.714126e-05,0.58092433,0.27511466,0
4.589817e-05,1.657756,0.10179854,0
4.2979522e-05,1.2463312,0.11256964,0
